timestamp,voltage,current,power,energy
1698526214,0.6730,-0.0010,-0.0006730,-0.4871475
1698526219,0.6690,0.0000,0.0000000,-0.4888301
1698526224,0.6770,-0.0010,-0.0006770,-0.4905225
1698526229,0.6770,0.0000,0.0000000,-0.4922150
1698526234,0.6850,0.0010,0.0006850,-0.4905025
1698526239,0.6770,0.0000,0.0000000,-0.4887900
1698526244,0.6890,-0.0010,-0.0006890,-0.4905125
1698526249,0.6890,0.0000,0.0000000,-0.4922350
1698526254,0.6890,0.0000,0.0000000,-0.4922350
1698526259,0.6890,0.0000,0.0000000,-0.4922350
1698526264,0.7010,0.0000,0.0000000,-0.4922350
1698526269,0.7010,0.0000,0.0000000,-0.4922350
1698526274,0.7010,0.0010,0.0007010,-0.4904825
1698526279,0.7090,0.0000,0.0000000,-0.4887300
1698526284,0.7130,0.0000,0.0000000,-0.4887300
1698526289,0.7090,0.0000,0.0000000,-0.4887300
1698526294,0.7170,0.0000,0.0000000,-0.4887300
1698526299,0.7210,0.0000,0.0000000,-0.4887300
1698526304,0.7210,0.0010,0.0007210,-0.4869275
1698526309,0.7290,0.0010,0.0007290,-0.4833025
1698526314,0.7290,0.0010,0.0007290,-0.4796575
1698526319,0.7330,0.0000,0.0000000,-0.4778350
1698526324,0.7330,0.0010,0.0007330,-0.4760025
1698526329,0.7410,0.0000,0.0000000,-0.4741700
1698526334,0.7410,0.0010,0.0007410,-0.4723175
1698526339,0.7490,0.0000,0.0000000,-0.4704650
1698526344,0.7490,0.0000,0.0000000,-0.4704650
1698526349,0.7490,0.0000,0.0000000,-0.4704650
1698526354,0.7530,0.0010,0.0007530,-0.4685825
1698526359,0.7490,0.0010,0.0007490,-0.4648275
1698526364,0.7570,0.0000,0.0000000,-0.4629550
1698526369,0.7570,0.0010,0.0007570,-0.4610626
1698526374,0.7610,0.0010,0.0007610,-0.4572676
1698526379,0.7610,0.0000,0.0000000,-0.4553650
1698526384,0.7610,0.0000,0.0000000,-0.4553650
1698526389,0.7730,0.0000,0.0000000,-0.4553650
1698526394,0.7730,0.0000,0.0000000,-0.4553650
1698526399,0.7730,0.0010,0.0007730,-0.4534325
1698526404,0.7810,0.0000,0.0000000,-0.4515000
1698526409,0.7810,0.0000,0.0000000,-0.4515000
1698526414,0.7810,0.0010,0.0007810,-0.4495475
1698526419,0.7890,-0.0010,-0.0007890,-0.4495675
1698526424,0.7890,0.0000,0.0000000,-0.4515401
1698526429,0.7890,0.0010,0.0007890,-0.4495675
1698526434,0.7970,0.0000,0.0000000,-0.4475950
1698526439,0.8050,-0.0010,-0.0008050,-0.4496076
1698526444,0.8090,0.0000,0.0000000,-0.4516200
1698526449,0.8170,0.0000,0.0000000,-0.4516200
1698526454,0.8170,0.0000,0.0000000,-0.4516200
1698526459,0.8210,0.0000,0.0000000,-0.4516200
1698526464,0.8210,-0.0010,-0.0008210,-0.4536725
1698526469,0.8290,0.0000,0.0000000,-0.4557250
1698526474,0.8210,0.0000,0.0000000,-0.4557250
1698526479,0.8330,0.0000,0.0000000,-0.4557250
1698526484,0.8290,0.0000,0.0000000,-0.4557250
1698526489,0.8330,0.0000,0.0000000,-0.4557250
1698526494,0.8370,0.0000,0.0000000,-0.4557250
1698526499,0.8370,0.0000,0.0000000,-0.4557250
1698526504,0.8450,0.0000,0.0000000,-0.4557250
1698526509,0.8450,-0.0010,-0.0008450,-0.4578376
1698526514,0.8530,0.0000,0.0000000,-0.4599500
1698526519,0.8530,-0.0010,-0.0008530,-0.4620825
1698526524,0.8570,-0.0010,-0.0008570,-0.4663575
1698526529,0.8650,0.0000,0.0000000,-0.4685000
1698526534,0.8650,0.0010,0.0008650,-0.4663375
1698526539,0.8770,0.0000,0.0000000,-0.4641750
1698526544,0.8810,0.0000,0.0000000,-0.4641750
1698526549,0.8810,-0.0010,-0.0008810,-0.4663776
1698526554,0.8850,-0.0010,-0.0008850,-0.4707925
1698526559,0.8810,0.0000,0.0000000,-0.4730051
1698526564,0.8770,0.0000,0.0000000,-0.4730051
1698526569,0.8810,-0.0010,-0.0008810,-0.4752075
1698526574,0.8730,-0.0010,-0.0008730,-0.4795925
1698526579,0.8690,0.0000,0.0000000,-0.4817750
1698526584,0.8690,0.0000,0.0000000,-0.4817750
1698526589,0.8570,0.0000,0.0000000,-0.4817750
1698526594,0.8570,-0.0010,-0.0008570,-0.4839175
1698526599,0.8530,0.0000,0.0000000,-0.4860601
1698526604,0.8490,0.0000,0.0000000,-0.4860601
1698526609,0.8530,-0.0010,-0.0008530,-0.4881926
1698526614,0.8450,-0.0010,-0.0008450,-0.4924375
1698526619,0.8490,-0.0010,-0.0008490,-0.4966725
1698526624,0.8530,0.0000,0.0000000,-0.4987950
1698526629,0.8490,-0.0010,-0.0008490,-0.5009176
1698526634,0.8490,0.0000,0.0000000,-0.5030401
1698526639,0.8490,-0.0010,-0.0008490,-0.5051625
1698526644,0.8490,0.0000,0.0000000,-0.5072851
1698526649,0.8530,0.0000,0.0000000,-0.5072851
1698526654,0.8490,0.0000,0.0000000,-0.5072851
1698526659,0.8490,0.0000,0.0000000,-0.5072851
1698526664,0.8490,-0.0010,-0.0008490,-0.5094075
1698526669,0.8450,-0.0010,-0.0008450,-0.5136425
1698526674,0.8490,0.0000,0.0000000,-0.5157551
1698526679,0.8450,0.0000,0.0000000,-0.5157551
1698526684,0.8450,0.0000,0.0000000,-0.5157551
1698526689,0.8490,0.0000,0.0000000,-0.5157551
1698526694,0.8410,0.0000,0.0000000,-0.5157551
1698526699,0.8450,0.0000,0.0000000,-0.5157551
1698526704,0.8410,0.0000,0.0000000,-0.5157551
1698526709,0.8450,-0.0010,-0.0008450,-0.5178676
1698526714,0.8490,-0.0010,-0.0008490,-0.5221025
1698526719,0.8450,-0.0010,-0.0008450,-0.5263376
1698526724,0.8490,0.0000,0.0000000,-0.5284501
1698526729,0.8490,0.0000,0.0000000,-0.5284501
1698526734,0.8490,0.0000,0.0000000,-0.5284501
1698526739,0.8530,0.0010,0.0008530,-0.5263175
1698526744,0.8570,0.0000,0.0000000,-0.5241851
1698526749,0.8530,-0.0010,-0.0008530,-0.5263175
1698526754,0.8530,-0.0010,-0.0008530,-0.5305825
1698526759,0.8570,-0.0010,-0.0008570,-0.5348576
1698526764,0.8570,-0.0010,-0.0008570,-0.5391425
1698526769,0.8530,0.0000,0.0000000,-0.5412850
1698526774,0.8570,0.0000,0.0000000,-0.5412850
1698526779,0.8610,0.0000,0.0000000,-0.5412850
169830,0.0000,0.0000000,-0.6288450
1698527179,0.7890,0.0000,0.0000000,-0.6288450
1698527184,0.7930,0.0000,0.0000000,-0.6288450
1698527189,0.7890,0.0000,0.0000000,-0.6288450
1698527194,0.7890,0.0000,0.0000000,-0.6288450
1698527199,0.7890,0.0010,0.0007890,-0.6268725
1698527204,0.7890,0.0000,0.0000000,-0.6249000
1698527209,0.7930,-0.0010,-0.0007930,-0.6268826
1698527214,0.7930,0.0010,0.0007930,-0.6268826
1698527219,0.7850,0.0000,0.0000000,-0.6249000
1698527224,0.7770,0.0000,0.0000000,-0.6249000
1698527229,0.7770,0.0000,0.0000000,-0.6249000
1698527234,0.7770,0.0010,0.0007770,-0.6229575
1698527239,0.7770,0.0000,0.0000000,-0.6210151
1698527244,0.7730,-0.0010,-0.0007730,-0.6229476
1698527249,0.7770,-0.0010,-0.0007770,-0.6268225
1698527254,0.7770,0.0010,0.0007770,-0.6268225
1698527259,0.7730,0.0010,0.0007730,-0.6229476
1698527264,0.7730,0.0000,0.0000000,-0.6210151
1698527269,0.7730,0.0000,0.0000000,-0.6210151
1698527274,0.7690,0.0000,0.0000000,-0.6210151
1698527279,0.7690,0.0010,0.0007690,-0.6190926
1698527284,0.7690,0.0010,0.0007690,-0.6152475
1698527289,0.7690,0.0000,0.0000000,-0.6133251
1698527294,0.7690,0.0000,0.0000000,-0.6133251
1698527299,0.7650,-0.0010,-0.0007650,-0.6152375
1698527304,0.7650,0.0000,0.0000000,-0.6171501
1698527309,0.7650,0.0000,0.0000000,-0.6171501
1698527314,0.7650,0.0000,0.0000000,-0.6171501
1698527319,0.7610,0.0000,0.0000000,-0.6171501
1698527324,0.7570,-0.0010,-0.0007570,-0.6190426
1698527329,0.7610,0.0010,0.0007610,-0.6190326
1698527334,0.7610,0.0000,0.0000000,-0.6171300
1698527339,0.7610,0.0000,0.0000000,-0.6171300
1698527344,0.7570,0.0010,0.0007570,-0.6152375
1698527349,0.7610,0.0000,0.0000000,-0.6133450
1698527354,0.7610,0.0000,0.0000000,-0.6133450
1698527359,0.7570,0.0000,0.0000000,-0.6133450
1698527364,0.7610,0.0000,0.0000000,-0.6133450
1698527369,0.7570,0.0000,0.0000000,-0.6133450
1698527374,0.7530,0.0000,0.0000000,-0.6133450
1698527379,0.7570,0.0010,0.0007570,-0.6114526
1698527384,0.7530,0.0010,0.0007530,-0.6076776
1698527389,0.7570,0.0000,0.0000000,-0.6057950
1698527394,0.7570,0.0010,0.0007570,-0.6039026
1698527399,0.7490,0.0010,0.0007490,-0.6001375
1698527404,0.7530,0.0000,0.0000000,-0.5982651
1698527409,0.7530,0.0000,0.0000000,-0.5982651
1698527414,0.7530,0.0000,0.0000000,-0.5982651
1698527419,0.7530,-0.0010,-0.0007530,-0.6001475
1698527424,0.7490,-0.0010,-0.0007490,-0.6039026
1698527429,0.7450,0.0000,0.0000000,-0.6057751
1698527434,0.7450,0.0000,0.0000000,-0.6057751
1698527439,0.7450,0.0000,0.0000000,-0.6057751
1698527444,0.7450,0.0000,0.0000000,-0.6057751
1698527449,0.7410,0.0000,0.0000000,-0.6057751
1698527454,0.7410,0.0010,0.0007410,-0.6039225
1698527459,0.7450,0.0000,0.0000000,-0.6020700
1698527464,0.7450,0.0000,0.0000000,-0.6020700
1698527469,0.7410,0.0000,0.0000000,-0.6020700
1698527474,0.7410,0.0010,0.0007410,-0.6002176
1698527479,0.7410,0.0010,0.0007410,-0.5965126
1698527484,0.7450,0.0000,0.0000000,-0.5946600
1698527489,0.7450,0.0010,0.0007450,-0.5927976
1698527494,0.7450,0.0000,0.0000000,-0.5909351
1698527499,0.7530,0.0000,0.0000000,-0.5909351
1698527504,0.7490,-0.0010,-0.0007490,-0.5928075
1698527509,0.7450,0.0000,0.0000000,-0.5946801
1698527514,0.7490,0.0000,0.0000000,-0.5946801
1698527519,0.7450,0.0000,0.0000000,-0.5946801
1698527524,0.7450,0.0000,0.0000000,-0.5946801
1698527529,0.7490,0.0010,0.0007490,-0.5928075
1698527534,0.7450,0.0000,0.0000000,-0.5909351
1698527539,0.7450,0.0000,0.0000000,-0.5909351
1698527544,0.7490,0.0000,0.0000000,-0.5909351
1698527549,0.7450,0.0000,0.0000000,-0.5909351
1698527554,0.7410,0.0000,0.0000000,-0.5909351
1698527559,0.7490,0.0000,0.0000000,-0.5909351
1698527564,0.7490,0.0000,0.0000000,-0.5909351
1698527569,0.7410,0.0000,0.0000000,-0.5909351
1698527574,0.7410,0.0000,0.0000000,-0.5909351
1698527579,0.7450,0.0000,0.0000000,-0.5909351
1698527584,0.7490,0.0000,0.0000000,-0.5909351
1698527589,0.7450,0.0000,0.0000000,-0.5909351
1698527594,0.7490,0.0010,0.0007490,-0.5890626
1698527599,0.7490,0.0000,0.0000000,-0.5871900
1698527604,0.7490,0.0010,0.0007490,-0.5853176
1698527609,0.7530,0.0010,0.0007530,-0.5815626
1698527614,0.7450,0.0010,0.0007450,-0.5778176
1698527619,0.7490,0.0000,0.0000000,-0.5759550
1698527624,0.7490,0.0010,0.0007490,-0.5740826
1698527629,0.7450,0.0000,0.0000000,-0.5722101
1698527634,0.7690,0.0000,0.0000000,-0.5722101
1698527639,0.7850,0.0000,0.0000000,-0.5722101
1698527644,0.7930,0.0000,0.0000000,-0.5722101
1698527649,0.7570,0.0000,0.0000000,-0.5722101
1698527654,0.7570,0.0000,0.0000000,-0.5722101
1698527659,0.7650,0.0000,0.0000000,-0.5722101
1698527664,0.7690,0.0000,0.0000000,-0.5722101
1698527669,0.7690,0.0000,0.0000000,-0.5722101
1698527674,0.7650,0.0000,0.0000000,-0.5722101
1698527679,0.7650,0.0000,0.0000000,-0.5722101
1698527684,0.7570,0.0000,0.0000000,-0.5722101
1698527689,0.7530,0.0000,0.0000000,-0.5722101
1698527694,0.7570,0.0000,0.0000000,-0.5722101
1698527699,0.7650,0.0010,0.0007650,-0.5702975
1698527704,0.7650,-0.0010,-0.0007650,-0.5702975
1698527709,0.7650,0.0000,0.0000000,-0.5722101
1698527714,0.7690,0.0000,0.0000000,-0.5722101
1698527719,0.7650,0.0000,0.0000000,-0.5722101
1698527724,0.7690,0.0010,0.0007690,-0.5702875
1698527729,0.7690,0.0000,0.0000000,-0.5683650
1698527734,0.7610,0.0000,0.0000000,-0.5683650
1698527739,0.7650,0.0000,0.0000000,-0.5683650
1698527744,0.7690,0.0000,0.0000000,-0.5683650
1698527749,0.7730,0.0000,0.0000000,-0.5683650
1698527754,0.7770,0.0000,0.0000000,-0.5683650
1698527759,0.7890,-0.0010,-0.0007890,-0.5703375
1698527764,0.8010,0.0000,0.0000000,-0.5723100
1698527769,0.8210,0.0000,0.0000000,-0.5723100
1698527774,0.8530,0.0000,0.0000000,-0.5723100
1698527779,0.8850,0.0000,0.0000000,-0.5723100
1698527784,0.9090,0.0000,0.0000000,-0.5723100
1698527789,0.9290,-0.0010,-0.0009290,-0.5746325
1698527794,0.9330,-0.0010,-0.0009330,-0.5792875
1698527799,0.9410,0.0000,0.0000000,-0.5816200
1698527804,0.9490,-0.0010,-0.0009490,-0.5839925
1698527809,0.9450,0.0000,0.0000000,-0.5863650
1698527814,0.9410,-0.0010,-0.0009410,-0.5887176
1698527819,0.9410,-0.0010,-0.0009410,-0.5934225
1698527824,0.9330,-0.0010,-0.0009330,-0.5981076
1698527829,0.9090,0.0000,0.0000000,-0.6004400
1698527834,0.8850,0.0000,0.0000000,-0.6004400
1698527839,0.8610,-0.0010,-0.0008610,-0.6025925
1698527844,0.8530,0.0000,0.0000000,-0.6047450
1698527849,0.8610,-0.0010,-0.0008610,-0.6068975
1698527854,0.8690,0.0000,0.0000000,-0.6090500
1698527859,0.8690,0.0000,0.0000000,-0.6090500
1698527864,0.8730,-0.0010,-0.0008730,-0.6112326
1698527869,0.8890,-0.0010,-0.0008890,-0.6156375
1698527874,0.9010,0.0000,0.0000000,-0.6178601
1698527879,0.9130,-0.0010,-0.0009130,-0.6201426
1698527884,0.9050,-0.0010,-0.0009050,-0.6246876
1698527889,0.8970,-0.0010,-0.0008970,-0.6291925
1698527894,0.8970,-0.0010,-0.0008970,-0.6336775
1698527899,0.9010,0.0000,0.0000000,-0.6359200
1698527904,0.9050,0.0010,0.0009050,-0.6336576
1698527909,0.9050,-0.0010,-0.0009050,-0.6336576
1698527914,0.9050,-0.0010,-0.0009050,-0.6381826
1698527919,0.9010,-0.0010,-0.0009010,-0.6426976
1698527924,0.8970,-0.0010,-0.0008970,-0.6471925
1698527929,0.9010,0.0000,0.0000000,-0.6494350
1698527934,0.8930,0.0000,0.0000000,-0.6494350
1698527939,0.9170,-0.0010,-0.0009170,-0.6517276
1698527944,0.8930,0.0000,0.0000000,-0.6540201
1698527949,0.8850,0.0000,0.0000000,-0.6540201
1698527954,0.8770,0.0000,0.0000000,-0.6540201
1698527959,0.8690,0.0000,0.0000000,-0.6540201
1698527964,0.8650,-0.0010,-0.0008650,-0.6561826
1698527969,0.8650,0.0000,0.000000098528359,0.6050,-0.0010,-0.0006050,-0.7007076
1698528364,0.6250,0.0000,0.0000000,-0.7022201
